user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
b'1088',b'Female',39,b'PK',b'Student',288,64,0.0,b'Web',0,1,1
b'1089',b'Male',51,b'PK',b'Premium',299,93,0.58,b'Web',0,1,0
b'1090',b'Other',25,b'DE',b'Family',242,19,0.4,b'Desktop',0,1,0
b'1091',b'Male',51,b'AU',b'Family',113,33,0.04,b'Desktop',0,1,1
b'1092',b'Male',25,b'PK',b'Student',24,60,0.57,b'Mobile',0,1,0
b'1093',b'Female',54,b'IN',b'Free',70,56,0.37,b'Desktop',14,0,0
b'1094',b'Other',37,b'UK',b'Student',194,62,0.04,b'Mobile',0,1,1
b'1095',b'Male',59,b'AU',b'Free',232,80,0.25,b'Web',45,0,0
b'1096',b'Female',47,b'FR',b'Family',52,7,0.45,b'Web',0,1,0
b'1097',b'Female',56,b'FR',b'Premium',186,2,0.36,b'Mobile',0,1,0
b'1098',b'Female',47,b'PK',b'Student',235,99,0.42,b'Mobile',0,1,0
b'1099',b'Female',32,b'IN',b'Free',175,12,0.54,b'Desktop',30,0,0
b'1100',b'Other',47,b'IN',b'Student',182,62,0.13,b'Desktop',0,1,1
b'1101',b'Other',46,b'IN',b'Premium',244,14,0.2,b'Web',0,1,0
b'1102',b'Male',47,b'FR',b'Family',240,47,0.16,b'Desktop',0,1,0
b'1103',b'Other',49,b'IN',b'Student',217,27,0.38,b'Desktop',0,1,0
b'1104',b'Other',32,b'FR',b'Family',106,5,0.28,b'Desktop',0,1,1
b'1105',b'Other',21,b'FR',b'Student',125,11,0.57,b'Desktop',0,1,1
b'1106',b'Female',41,b'FR',b'Free',298,30,0.42,b'Web',33,0,0
b'1107',b'Other',25,b'PK',b'Family',254,64,0.39,b'Web',0,1,0
b'1108',b'Other',25,b'IN',b'Premium',195,39,0.36,b'Desktop',0,1,0
b'1109',b'Female',45,b'US',b'Family',101,64,0.41,b'Web',0,1,0
b'1110',b'Female',30,b'DE',b'Family',32,42,0.52,b'Desktop',0,1,1
b'1111',b'Male',26,b'DE',b'Free',288,40,0.16,b'Web',44,0,1
b'1112',b'Male',42,b'PK',b'Free',262,41,0.17,b'Mobile',37,0,0
b'1113',b'Male',53,b'UK',b'Student',83,6,0.03,b'Mobile',0,1,0
b'1114',b'Other',35,b'UK',b'Student',255,34,0.02,b'Desktop',0,1,1
b'1115',b'Other',23,b'FR',b'Family',47,85,0.42,b'Web',0,1,0
b'1116',b'Other',55,b'IN',b'Free',180,93,0.6,b'Desktop',14,0,0
b'1117',b'Female',24,b'US',b'Student',232,71,0.23,b'Mobile',0,1,0
b'1118',b'Other',50,b'FR',b'Student',246,47,0.28,b'Web',0,1,1
b'1119',b'Male',44,b'IN',b'Student',11,74,0.47,b'Mobile',0,1,0
b'1120',b'Male',24,b'AU',b'Family',164,84,0.02,b'Desktop',0,1,1
b'1121',b'Male',26,b'IN',b'Free',284,14,0.5,b'Desktop',10,0,0
b'1122',b'Other',29,b'US',b'Premium',259,39,0.39,b'Mobile',0,1,1
b'1123',b'Male',20,b'DE',b'Student',226,82,0.53,b'Desktop',0,1,0
b'1124',b'Other',18,b'AU',b'Premium',111,42,0.54,b'Web',0,1,0
b'1125',b'Other',17,b'DE',b'Free',146,68,0.16,b'Web',12,0,1
b'1126',b'Male',21,b'AU',b'Free',129,5,0.02,b'Desktop',25,0,0
b'1127',b'Other',20,b'CA',b'Student',241,68,0.22,b'Mobile',0,1,0
b'1128',b'Female',27,b'IN',b'Free',144,75,0.2,b'Web',26,0,0
b'1129',b'Other',27,b'US',b'Free',284,57,0.14,b'Desktop',41,0,1
b'1130',b'Female',50,b'UK',b'Student',241,93,0.17,b'Web',0,1,1
b'1131',b'Male',26,b'FR',b'Premium',290,14,0.33,b'Mobile',0,1,0
b'1132',b'Female',23,b'FR',b'Student',137,39,0.49,b'Web',0,1,0
b'1133',b'Male',56,b'FR',b'Premium',187,60,0.14,b'Web',0,1,0
b'1134',b'Female',35,b'FR',b'Family',36,14,0.6,b'Web',0,1,0
b'1135',b'Male',56,b'UK',b'Family',106,5,0.55,b'Web',0,1,1
b'1136',b'Female',25,b'PK',b'Family',211,10,0.6,b'Mobile',0,1,0
b'1137',b'Female',44,b'AU',b'Family',64,88,0.24,b'Web',0,1,0
b'1138',b'Female',30,b'PK',b'Premium',49,75,0.36,b'Desktop',0,1,0
b'1139',b'Male',53,b'CA',b'Student',68,82,0.57,b'Web',0,1,1
b'1140',b'Male',31,b'US',b'Student',268,58,0.59,b'Web',0,1,0
b'1141',b'Female',52,b'UK',b'Premium',118,67,0.57,b'Mobile',0,1,0
b'1142',b'Female',31,b'AU',b'Free',200,50,0.33,b'Desktop',40,0,0
b'1143',b'Female',49,b'US',b'Free',13,96,0.05,b'Mobile',30,0,0
b'1144',b'Other',47,b'PK',b'Student',150,22,0.47,b'Mobile',0,1,0
b'1145',b'Other',30,b'IN',b'Family',43,7,0.04,b'Mobile',0,1,0
b'1146',b'Other',28,b'UK',b'Premium',298,12,0.59,b'Web',0,1,0
b'1147',b'Male',49,b'DE',b'Free',156,32,0.29,b'Desktop',33,0,0
b'1148',b'Female',23,b'AU',b'Family',27,72,0.01,b'Desktop',0,1,0
b'1149',b'Other',56,b'AU',b'Free',243,43,0.13,b'Desktop',10,0,0
b'1150',b'Female',38,b'FR',b'Family',282,48,0.57,b'Mobile',0,1,1
b'1151',b'Other',59,b'DE',b'Family',274,97,0.22,b'Web',0,1,0
b'1152',b'Female',52,b'UK',b'Family',253,50,0.25,b'Web',0,1,0
b'1153',b'Male',20,b'DE',b'Student',276,18,0.15,b'Web',0,1,1
b'1154',b'Male',38,b'US',b'Free',65,74,0.1,b'Web',28,0,0
b'1155',b'Female',24,b'IN',b'Free',12,99,0.17,b'Desktop',33,0,0
b'1156',b'Male',16,b'UK',b'Student',172,81,0.18,b'Web',0,1,0
b'1157',b'Female',17,b'FR',b'Family',183,1,0.17,b'Mobile',0,1,1
b'1158',b'Male',27,b'CA',b'Family',81,80,0.57,b'Mobile',0,1,0
b'1159',b'Female',43,b'DE',b'Student',214,94,0.28,b'Mobile',0,1,0
b'1160',b'Female',43,b'AU',b'Family',29,30,0.25,b'Web',0,1,0
b'1161',b'Female',38,b'FR',b'Premium',284,96,0.53,b'Web',0,1,0
b'1162',b'Male',19,b'PK',b'Student',257,91,0.48,b'Web',0,1,0
b'1163',b'Other',58,b'PK',b'Student',61,92,0.57,b'Web',0,1,0
b'1164',b'Female',35,b'FR',b'Student',53,25,0.06,b'Web',0,1,1
b'1165',b'Male',26,b'US',b'Premium',293,76,0.31,b'Mobile',0,1,0
b'1166',b'Other',25,b'CA',b'Free',205,47,0.54,b'Web',15,0,0
b'1167',b'Female',25,b'US',b'Premium',209,22,0.33,b'Web',0,1,0
b'1168',b'Male',34,b'AU',b'Student',242,28,0.43,b'Mobile',0,1,0
b'1169',b'Other',42,b'FR',b'Premium',88,48,0.15,b'Mobile',0,1,0
b'1170',b'Female',42,b'IN',b'Premium',99,67,0.26,b'Desktop',0,1,0
b'1171',b'Other',45,b'AU',b'Family',179,74,0.45,b'Desktop',0,1,0
b'1172',b'Female',35,b'UK',b'Family',174,66,0.56,b'Desktop',0,1,1
b'1173',b'Other',37,b'FR',b'Student',84,96,0.4,b'Mobile',0,1,0
b'1174',b'Other',17,b'UK',b'Student',275,78,0.11,b'Mobile',0,1,0
b'1175',b'Male',41,b'DE',b'Free',272,59,0.53,b'Web',21,0,0
b'1176',b'Female',49,b'AU',b'Student',252,72,0.4,b'Mobile',0,1,0
b'1177',b'Other',17,b'FR',b'Student',273,81,0.6,b'Mobile',0,1,0
b'1178',b'Other',47,b'AU',b'Premium',198,51,0.45,b'Desktop',0,1,0
b'1179',b'Male',17,b'US',b'Premium',172,49,0.56,b'Desktop',0,1,0
b'1180',b'Other',57,b'FR',b'Student',33,87,0.54,b'Web',0,1,1
b'1181',b'Female',43,b'IN',b'Premium',19,73,0.25,b'Desktop',0,1,0
b'1182',b'Female',59,b'IN',b'Student',254,46,0.45,b'Web',0,1,0
b'1183',b'Female',47,b'DE',b'Free',166,19,0.34,b'Desktop',36,0,0
b'1184',b'Other',39,b'CA',b'Student',215,89,0.45,b'Desktop',0,1,0
b'1185',b'Male',34,b'IN',b'Family',73,27,0.39,b'Mobile',0,1,1
b'1186',b'Male',21,b'IN',b'Family',247,30,0.42,b'Desktop',0,1,1
b'1187',b'Other',37,b'PK',b'Free',194,56,0.16,b'Web',13,0,0
b'1188',b'Other',47,b'IN',b'Student',193,55,0.0,b'Mobile',0,1,1
b'1189',b'Other',58,b'US',b'Student',31,28,0.01,b'Desktop',0,1,0
b'1190',b'Female',51,b'UK',b'Family',135,49,0.35,b'Desktop',0,1,1
b'1191',b'Female',34,b'DE',b'Student',99,67,0.26,b'Mobile',0,1,1
b'1192',b'Female',38,b'IN',b'Family',260,42,0.43,b'Web',0,1,0
b'1193',b'Female',24,b'IN',b'Premium',76,26,0.04,b'Desktop',0,1,0
b'1194',b'Male',57,b'DE',b'Student',221,41,0.35,b'Mobile',0,1,0
b'1195',b'Female',58,b'PK',b'Free',59,46,0.42,b'Mobile',5,0,0
b'1196',b'Male',58,b'AU',b'Family',80,50,0.32,b'Desktop',0,1,0
b'1197',b'Other',33,b'CA',b'Premium',295,99,0.54,b'Web',0,1,1
b'1198',b'Other',43,b'FR',b'Family',292,71,0.42,b'Web',0,1,0
b'1199',b'Female',39,b'CA',b'Family',133,74,0.21,b'Mobile',0,1,0
b'1200',b'Male',40,b'IN',b'Premium',191,88,0.52,b'Mobile',0,1,0
b'1201',b'Male',34,b'CA',b'Free',41,79,0.05,b'Mobile',39,0,1
b'1202',b'Male',20,b'AU',b'Premium',57,8,0.57,b'Desktop',0,1,0
b'1203',b'Female',35,b'CA',b'Free',251,27,0.52,b'Web',42,0,1
b'1204',b'Other',42,b'DE',b'Premium',22,80,0.45,b'Desktop',0,1,0
b'1205',b'Male',19,b'US',b'Free',32,62,0.19,b'Desktop',40,0,1
b'1206',b'Female',35,b'DE',b'Free',227,4,0.02,b'Web',32,0,0
b'1207',b'Other',48,b'UK',b'Family',228,20,0.32,b'Mobile',0,1,1
b'1208',b'Other',38,b'IN',b'Free',131,72,0.57,b'Mobile',37,0,0
b'1209',b'Female',19,b'DE',b'Free',96,67,0.27,b'Desktop',38,0,0
b'1210',b'Other',34,b'CA',b'Family',10,97,0.16,b'Desktop',0,1,0
b'1211',b'Male',29,b'IN',b'Family',57,31,0.03,b'Web',0,1,0
b'1212',b'Male',59,b'DE',b'Premium',51,30,0.03,b'Desktop',0,1,1
b'1213',b'Other',42,b'CA',b'Premium',51,78,0.06,b'Desktop',0,1,1
b'1214',b'Other',44,b'AU',b'Student',47,80,0.44,b'Mobile',0,1,0
b'1215',b'Female',25,b'FR',b'Family',120,52,0.32,b'Desktop',0,1,0
b'1216',b'Other',57,b'US',b'Family',101,32,0.17,b'Desktop',0,1,0
b'1217',b'Female',45,b'PK',b'Premium',240,48,0.5,b'Web',0,1,0
b'1218',b'Female',49,b'AU',b'Family',89,25,0.35,b'Web',0,1,0
b'1219',b'Female',51,b'UK',b'Free',45,61,0.37,b'Desktop',36,0,0
b'1220',b'Female',47,b'FR',b'Free',289,49,0.06,b'Web',47,0,0
b'1221',b'Female',53,b'AU',b'Free',280,74,0.39,b'Mobile',6,0,1
b'1222',b'Female',23,b'AU',b'Family',290,82,0.44,b'Desktop',0,1,1
b'1223',b'Other',47,b'IN',b'Family',100,26,0.06,b'Mobile',0,1,1
b'1224',b'Male',53,b'UK',b'Student',22,35,0.24,b'Mobile',0,1,1
b'1225',b'Female',39,b'US',b'Family',13,15,0.05,b'Web',0,1,0
b'1226',b'Female',26,b'PK',b'Student',245,71,0.37,b'Desktop',0,1,1
b'1227',b'Male',44,b'DE',b'Family',162,4,0.24,b'Web',0,1,0
b'1228',b'Male',24,b'US',b'Family',249,93,0.21,b'Desktop',0,1,0
b'1229',b'Other',41,b'CA',b'Free',218,6,0.13,b'Web',38,0,0
b'1230',b'Female',25,b'US',b'Family',22,87,0.27,b'Mobile',0,1,0
b'1231',b'Male',49,b'IN',b'Free',269,82,0.42,b'Desktop',5,0,1
b'1232',b'Female',39,b'US',b'Student',172,55,0.27,b'Desktop',0,1,0
b'1233',b'Other',39,b'DE',b'Family',10,36,0.04,b'Desktop',0,1,0
b'1234',b'Other',53,b'PK',b'Premium',93,28,0.45,b'Mobile',0,1,1
b'1235',b'Other',32,b'FR',b'Free',272,38,0.34,b'Mobile',20,0,0
b'1236',b'Male',27,b'CA',b'Family',53,82,0.48,b'Mobile',0,1,0
b'1237',b'Male',40,b'FR',b'Free',59,30,0.1,b'Web',44,0,0
b'1238',b'Male',51,b'AU',b'Premium',20,72,0.25,b'Mobile',0,1,0
b'1239',b'Female',52,b'UK',b'Premium',247,41,0.33,b'Desktop',0,1,0
b'1240',b'Other',40,b'CA',b'Premium',220,97,0.05,b'Desktop',0,1,0
b'1241',b'Other',23,b'DE',b'Premium',70,85,0.46,b'Mobile',0,1,0
b'1242',b'Female',42,b'UK',b'Premium',154,48,0.23,b'Desktop',0,1,0
b'1243',b'Male',18,b'UK',b'Premium',234,6,0.52,b'Desktop',0,1,1
b'1244',b'Male',20,b'AU',b'Free',158,95,0.13,b'Desktop',10,0,0
b'1245',b'Other',34,b'AU',b'Family',35,3,0.09,b'Desktop',0,1,1
b'1246',b'Other',59,b'CA',b'Free',233,80,0.16,b'Desktop',36,0,0
b'1247',b'Other',34,b'IN',b'Free',177,27,0.3,b'Web',22,0,1
b'1248',b'Other',42,b'DE',b'Free',193,28,0.55,b'Web',19,0,0
b'1249',b'Other',39,b'US',b'Family',67,38,0.06,b'Mobile',0,1,1
b'1250',b'Female',58,b'FR',b'Premium',244,4,0.37,b'Mobile',0,1,0
b'1251',b'Other',20,b'UK',b'Student',111,92,0.36,b'Desktop',0,1,1
b'1252',b'Female',52,b'US',b'Free',281,1,0.1,b'Web',47,0,0
b'1253',b'Male',55,b'PK',b'Free',222,74,0.49,b'Web',34,0,0
b'1254',b'Male',31,b'IN',b'Family',142,98,0.28,b'Desktop',0,1,1
b'1255',b'Female',20,b'DE',b'Family',188,10,0.33,b'Desktop',0,1,0
b'1256',b'Male',21,b'AU',b'Student',11,3,0.48,b'Desktop',0,1,1
b'1257',b'Other',27,b'UK',b'Premium',221,53,0.01,b'Mobile',0,1,1
b'1258',b'Other',57,b'IN',b'Student',76,9,0.11,b'Web',0,1,0
b'1259',b'Male',55,b'DE',b'Free',166,55,0.28,b'Web',32,0,0
b'1260',b'Other',32,b'CA',b'Free',180,91,0.37,b'Web',7,0,0
b'1261',b'Other',17,b'CA',b'Free',298,88,0.14,b'Mobile',37,0,0
b'1262',b'Male',38,b'DE',b'Free',71,85,0.4,b'Web',40,0,1
b'1263',b'Female',58,b'UK',b'Student',115,23,0.34,b'Desktop',0,1,0
b'1264',b'Male',42,b'UK',b'Family',193,66,0.22,b'Mobile',0,1,0
b'1265',b'Female',46,b'AU',b'Free',242,37,0.2,b'Web',34,0,0
b'1266',b'Male',51,b'UK',b'Premium',12,81,0.3,b'Mobile',0,1,0
b'1267',b'Female',17,b'PK',b'Student',116,40,0.01,b'Desktop',0,1,0
b'1268',b'Male',54,b'AU',b'Family',213,38,0.55,b'Desktop',0,1,1
b'1269',b'Other',35,b'DE',b'Free',246,46,0.13,b'Mobile',18,0,0
b'1270',b'Other',16,b'PK',b'Free',48,31,0.48,b'Desktop',44,0,0
b'1271',b'Male',57,b'AU',b'Family',133,19,0.12,b'Web',0,1,0
b'1272',b'Female',42,b'IN',b'Student',207,75,0.04,b'Web',0,1,0
b'1273',b'Female',31,b'UK',b'Free',180,7,0.44,b'Desktop',44,0,0
b'1274',b'Male',53,b'CA',b'Premium',79,74,0.05,b'Desktop',0,1,0
b'1275',b'Female',25,b'AU',b'Premium',294,74,0.36,b'Web',0,1,0
b'1276',b'Male',59,b'PK',b'Premium',118,39,0.01,b'Web',0,1,0
b'1277',b'Male',27,b'FR',b'Premium',205,53,0.42,b'Mobile',0,1,1
b'1278',b'Female',37,b'AU',b'Free',84,83,0.2,b'Web',7,0,0
b'1279',b'Other',34,b'AU',b'Premium',296,98,0.03,b'Mobile',0,1,0
b'1280',b'Male',36,b'PK',b'Student',281,27,0.08,b'Desktop',0,1,1
b'1281',b'Female',43,b'FR',b'Free',63,90,0.32,b'Web',49,0,1
b'1282',b'Female',40,b'PK',b'Free',219,71,0.2,b'Desktop',26,0,0
b'1283',b'Other',57,b'AU',b'Premium',63,73,0.1,b'Web',0,1,0
b'1284',b'Other',43,b'US',b'Family',261,55,0.15,b'Mobile',0,1,0
b'1285',b'Male',36,b'UK',b'Free',243,36,0.29,b'Desktop',32,0,1
b'1286',b'Female',33,b'PK',b'Premium',110,78,0.42,b'Web',0,1,0
b'1287',b'Other',37,b'AU',b'Student',41,98,0.04,b'Web',0,1,0
b'1288',b'Other',56,b'US',b'Premium',140,79,0.13,b'Web',0,1,0
b'1289',b'Male',45,b'US',b'Student',178,97,0.52,b'Desktop',0,1,0
b'1290',b'Male',29,b'DE',b'Student',179,13,0.43,b'Mobile',0,1,0
b'1291',b'Male',35,b'CA',b'Free',168,85,0.43,b'Mobile',39,0,0
b'1292',b'Female',24,b'FR',b'Premium',90,7,0.56,b'Web',0,1,0
b'1293',b'Male',44,b'CA',b'Free',296,90,0.15,b'Web',26,0,1
b'1294',b'Other',29,b'PK',b'Free',268,41,0.2,b'Web',38,0,1
b'1295',b'Other',47,b'IN',b'Free',80,39,0.31,b'Desktop',43,0,1
b'1296',b'Male',44,b'AU',b'Free',199,59,0.06,b'Desktop',32,0,0
b'1297',b'Male',53,b'DE',b'Student',116,37,0.44,b'Mobile',0,1,0
b'1298',b'Female',20,b'AU',b'Family',198,87,0.27,b'Web',0,1,0
b'1299',b'Female',25,b'UK',b'Family',201,31,0.17,b'Web',0,1,1
b'1300',b'Male',31,b'AU',b'Student',80,27,0.1,b'Web',0,1,0
b'1301',b'Other',41,b'AU',b'Student',222,90,0.58,b'Web',0,1,0
b'1302',b'Female',43,b'PK',b'Student',36,47,0.4,b'Web',0,1,1
b'1303',b'Female',18,b'US',b'Premium',113,92,0.04,b'Mobile',0,1,0
b'1304',b'Other',31,b'CA',b'Family',149,96,0.28,b'Desktop',0,1,0
b'1305',b'Male',44,b'AU',b'Free',34,50,0.15,b'Mobile',27,0,0
b'1306',b'Male',27,b'PK',b'Free',20,68,0.0,b'Mobile',45,0,0
b'1307',b'Other',21,b'CA',b'Free',198,46,0.49,b'Mobile',42,0,0
b'1308',b'Male',25,b'PK',b'Free',265,26,0.5,b'Desktop',14,0,0
b'1309',b'Male',43,b'IN',b'Premium',149,38,0.04,b'Desktop',0,1,0
b'1310',b'Other',52,b'CA',b'Family',217,72,0.13,b'Web',0,1,0
b'1311',b'Other',36,b'CA',b'Premium',54,24,0.56,b'Mobile',0,1,1
b'1312',b'Female',31,b'FR',b'Student',278,12,0.18,b'Web',0,1,1
b'1313',b'Other',41,b'US',b'Free',99,43,0.04,b'Web',19,0,0
b'1314',b'Male',57,b'US',b'Free',89,4,0.24,b'Web',27,0,1
b'1315',b'Female',46,b'FR',b'Family',245,65,0.57,b'Mobile',0,1,0
b'1316',b'Other',16,b'UK',b'Student',252,17,0.51,b'Mobile',0,1,0
b'1317',b'Male',20,b'PK',b'Premium',11,59,0.42,b'Web',0,1,1
b'1318',b'Male',55,b'CA',b'Student',29,2,0.27,b'Mobile',0,1,0
b'1319',b'Other',32,b'AU',b'Family',78,95,0.15,b'Web',0,1,1
b'1320',b'Female',26,b'FR',b'Free',199,95,0.47,b'Web',49,0,0
b'1321',b'Male',25,b'AU',b'Free',238,34,0.18,b'Desktop',32,0,0
b'1322',b'Other',57,b'UK',b'Premium',231,77,0.23,b'Mobile',0,1,0
b'1323',b'Female',28,b'AU',b'Student',283,17,0.04,b'Mobile',0,1,1
b'1324',b'Male',26,b'US',b'Premium',209,78,0.58,b'Desktop',0,1,0
b'1325',b'Female',59,b'UK',b'Premium',227,23,0.07,b'Mobile',0,1,0
b'1326',b'Female',20,b'CA',b'Premium',36,23,0.18,b'Desktop',0,1,0
b'1327',b'Female',54,b'FR',b'Family',117,73,0.4,b'Mobile',0,1,0
b'1328',b'Male',57,b'IN',b'Family',131,6,0.27,b'Web',0,1,1
b'1329',b'Other',30,b'PK',b'Student',293,30,0.56,b'Mobile',0,1,0
b'1330',b'Female',53,b'DE',b'Premium',44,67,0.18,b'Mobile',0,1,0
b'1331',b'Male',40,b'US',b'Family',268,98,0.33,b'Desktop',0,1,0
b'1332',b'Female',59,b'FR',b'Family',242,67,0.41,b'Desktop',0,1,0
b'1333',b'Male',21,b'AU',b'Family',141,94,0.54,b'Mobile',0,1,1
b'1334',b'Female',48,b'CA',b'Family',277,74,0.36,b'Mobile',0,1,0
b'1335',b'Female',42,b'PK',b'Family',106,98,0.59,b'Desktop',0,1,0
b'1336',b'Female',37,b'PK',b'Premium',153,93,0.51,b'Mobile',0,1,1
b'1337',b'Other',57,b'UK',b'Student',91,33,0.06,b'Mobile',0,1,0
b'1338',b'Female',25,b'CA',b'Family',264,43,0.51,b'Web',0,1,0
b'1339',b'Male',22,b'US',b'Family',163,55,0.01,b'Desktop',0,1,1
b'1340',b'Male',33,b'US',b'Student',87,87,0.22,b'Desktop',0,1,0
b'1341',b'Female',18,b'UK',b'Premium',155,45,0.42,b'Web',0,1,1
b'1342',b'Male',58,b'FR',b'Free',90,57,0.01,b'Web',6,0,1
b'1343',b'Other',43,b'PK',b'Student',20,56,0.09,b'Web',0,1,0
b'1344',b'Male',33,b'UK',b'Free',262,56,0.16,b'Desktop',41,0,0
b'1345',b'Other',19,b'IN',b'Free',177,59,0.32,b'Web',48,0,0
b'1346',b'Other',57,b'UK',b'Student',232,43,0.59,b'Web',0,1,1
b'1347',b'Other',32,b'AU',b'Student',288,84,0.33,b'Desktop',0,1,0
b'1348',b'Other',51,b'CA',b'Family',122,20,0.41,b'Web',0,1,1
b'1349',b'Other',30,b'US',b'Premium',249,21,0.53,b'Mobile',0,1,0
b'1350',b'Male',34,b'US',b'Student',177,22,0.18,b'Web',0,1,0
b'1351',b'Male',57,b'CA',b'Family',59,19,0.25,b'Desktop',0,1,0
b'1352',b'Female',51,b'AU',b'Free',79,61,0.11,b'Web',27,0,1
b'1353',b'Other',22,b'CA',b'Family',30,39,0.33,b'Desktop',0,1,0
b'1354',b'Female',29,b'UK',b'Premium',26,35,0.28,b'Desktop',0,1,1
b'1355',b'Other',33,b'IN',b'Free',182,67,0.49,b'Web',31,0,0
b'1356',b'Female',48,b'CA',b'Family',193,41,0.17,b'Desktop',0,1,0
b'1357',b'Male',35,b'IN',b'Student',82,26,0.31,b'Mobile',0,1,1
b'1358',b'Female',32,b'CA',b'Free',114,34,0.16,b'Web',16,0,0
b'1359',b'Female',17,b'PK',b'Premium',92,65,0.16,b'Web',0,1,0
b'1360',b'Other',56,b'UK',b'Free',265,50,0.05,b'Web',19,0,0
b'1361',b'Male',53,b'IN',b'Family',45,77,0.55,b'Desktop',0,1,0
b'1362',b'Other',42,b'UK',b'Family',177,60,0.04,b'Desktop',0,1,0
b'1363',b'Other',19,b'FR',b'Free',16,48,0.06,b'Web',47,0,0
b'1364',b'Male',18,b'FR',b'Student',238,42,0.51,b'Desktop',0,1,0
b'1365',b'Male',49,b'PK',b'Family',290,21,0.53,b'Mobile',0,1,1
b'1366',b'Other',24,b'DE',b'Premium',88,7,0.33,b'Mobile',0,1,0
b'1367',b'Female',47,b'US',b'Premium',119,50,0.57,b'Mobile',0,1,1
b'1368',b'Female',18,b'IN',b'Family',52,74,0.0,b'Web',0,1,1
b'1369',b'Female',58,b'PK',b'Student',223,2,0.01,b'Desktop',0,1,0
b'1370',b'Other',21,b'UK',b'Student',240,55,0.01,b'Desktop',0,1,1
b'1371',b'Female',48,b'FR',b'Free',62,14,0.58,b'Desktop',10,0,0
b'1372',b'Male',49,b'AU',b'Free',121,99,0.28,b'Mobile',47,0,0
b'1373',b'Male',52,b'UK',b'Student',173,45,0.41,b'Web',0,1,0
b'1374',b'Male',25,b'US',b'Student',56,91,0.08,b'Desktop',0,1,1
b'1375',b'Other',32,b'UK',b'Free',113,95,0.06,b'Web',22,0,1
b'1376',b'Male',44,b'US',b'Student',253,87,0.26,b'Desktop',0,1,0
b'1377',b'Other',50,b'US',b'Free',205,25,0.13,b'Web',13,0,0
b'1378',b'Female',58,b'FR',b'Student',20,46,0.49,b'Desktop',0,1,0
b'1379',b'Male',16,b'AU',b'Family',240,31,0.5,b'Web',0,1,0
b'1380',b'Other',47,b'IN',b'Premium',92,95,0.21,b'Web',0,1,0
b'1381',b'Other',23,b'UK',b'Premium',288,82,0.39,b'Desktop',0,1,0
b'1382',b'Other',43,b'US',b'Free',273,96,0.37,b'Mobile',41,0,0
b'1383',b'Male',45,b'IN',b'Student',19,4,0.02,b'Web',0,1,1
b'1384',b'Male',23,b'PK',b'Family',271,57,0.54,b'Desktop',0,1,0
b'1385',b'Other',38,b'UK',b'Student',72,61,0.2,b'Web',0,1,0
b'1386',b'Female',48,b'IN',b'Free',114,72,0.48,b'Web',44,0,1
b'1387',b'Male',31,b'UK',b'Premium',283,73,0.17,b'Mobile',0,1,0
b'1388',b'Other',56,b'IN',b'Free',245,92,0.28,b'Mobile',38,0,0
b'1389',b'Female',47,b'US',b'Free',116,21,0.24,b'Web',46,0,0
b'1390',b'Other',31,b'US',b'Free',126,22,0.15,b'Web',42,0,0
b'1391',b'Other',59,b'CA',b'Student',114,13,0.01,b'Mobile',0,1,0
b'1392',b'Male',45,b'IN',b'Free',31,47,0.22,b'Mobile',13,0,0
b'1393',b'Male',53,b'IN',b'Free',57,90,0.5,b'Desktop',15,0,0
b'1394',b'Other',34,b'UK',b'Free',272,30,0.46,b'Mobile',12,0,0
b'1395',b'Male',53,b'AU',b'Student',264,70,0.23,b'Web',0,1,0
b'1396',b'Other',53,b'CA',b'Premium',191,9,0.24,b'Mobile',0,1,1
b'1397',b'Other',44,b'DE',b'Student',229,6,0.33,b'Desktop',0,1,0
b'1398',b'Male',33,b'US',b'Free',74,67,0.15,b'Desktop',14,0,0
b'1399',b'Female',51,b'IN',b'Premium',98,38,0.59,b'Web',0,1,0
b'1400',b'Other',17,b'DE',b'Family',29,33,0.55,b'Desktop',0,1,1
b'1401',b'Female',43,b'UK',b'Free',21,16,0.34,b'Desktop',38,0,0
b'1402',b'Male',20,b'PK',b'Free',58,75,0.08,b'Web',47,0,0
b'1403',b'Male',42,b'DE',b'Family',292,64,0.09,b'Web',0,1,0
b'1404',b'Male',54,b'FR',b'Premium',49,13,0.04,b'Desktop',0,1,0
b'1405',b'Male',41,b'DE',b'Premium',126,86,0.33,b'Web',0,1,1
b'1406',b'Other',50,b'AU',b'Free',192,94,0.5,b'Mobile',44,0,0
b'1407',b'Male',28,b'PK',b'Family',294,41,0.15,b'Desktop',0,1,0
b'1408',b'Female',42,b'AU',b'Student',123,29,0.19,b'Desktop',0,1,0
b'1409',b'Other',31,b'FR',b'Premium',139,16,0.13,b'Desktop',0,1,0
b'1410',b'Male',34,b'AU',b'Premium',55,17,0.39,b'Web',0,1,0
b'1411',b'Other',26,b'AU',b'Free',228,74,0.3,b'Web',40,0,0
b'1412',b'Female',45,b'DE',b'Student',204,93,0.33,b'Desktop',0,1,0
b'1413',b'Female',24,b'US',b'Premium',199,81,0.26,b'Web',0,1,0
b'1414',b'Other',56,b'PK',b'Family',71,48,0.28,b'Web',0,1,0
b'1415',b'Female',39,b'FR',b'Family',251,25,0.22,b'Mobile',0,1,1
b'1416',b'Other',51,b'IN',b'Family',77,25,0.24,b'Desktop',0,1,0
