gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,is_churned
b'Male',57,b'US',b'Free',89,4,0.24,b'Web',27,1
b'Female',46,b'FR',b'Family',245,65,0.57,b'Mobile',0,0
b'Other',16,b'UK',b'Student',252,17,0.51,b'Mobile',0,0
b'Male',20,b'PK',b'Premium',11,59,0.42,b'Web',0,1
b'Male',55,b'CA',b'Student',29,2,0.27,b'Mobile',0,0
b'Other',32,b'AU',b'Family',78,95,0.15,b'Web',0,1
b'Female',26,b'FR',b'Free',199,95,0.47,b'Web',49,0
b'Male',25,b'AU',b'Free',238,34,0.18,b'Desktop',32,0
b'Other',57,b'UK',b'Premium',231,77,0.23,b'Mobile',0,0
b'Female',28,b'AU',b'Student',283,17,0.04,b'Mobile',0,1
b'Male',26,b'US',b'Premium',209,78,0.58,b'Desktop',0,0
b'Female',59,b'UK',b'Premium',227,23,0.07,b'Mobile',0,0
b'Female',20,b'CA',b'Premium',36,23,0.18,b'Desktop',0,0
b'Female',54,b'FR',b'Family',117,73,0.4,b'Mobile',0,0
b'Male',57,b'IN',b'Family',131,6,0.27,b'Web',0,1
b'Other',30,b'PK',b'Student',293,30,0.56,b'Mobile',0,0
b'Female',53,b'DE',b'Premium',44,67,0.18,b'Mobile',0,0
b'Male',40,b'US',b'Family',268,98,0.33,b'Desktop',0,0
b'Female',59,b'FR',b'Family',242,67,0.41,b'Desktop',0,0
b'Male',21,b'AU',b'Family',141,94,0.54,b'Mobile',0,1
b'Female',48,b'CA',b'Family',277,74,0.36,b'Mobile',0,0
b'Female',42,b'PK',b'Family',106,98,0.59,b'Desktop',0,0
b'Female',37,b'PK',b'Premium',153,93,0.51,b'Mobile',0,1
b'Other',57,b'UK',b'Student',91,33,0.06,b'Mobile',0,0
b'Female',25,b'CA',b'Family',264,43,0.51,b'Web',0,0
b'Male',22,b'US',b'Family',163,55,0.01,b'Desktop',0,1
b'Male',33,b'US',b'Student',87,87,0.22,b'Desktop',0,0
b'Female',18,b'UK',b'Premium',155,45,0.42,b'Web',0,1
b'Male',58,b'FR',b'Free',90,57,0.01,b'Web',6,1
b'Other',43,b'PK',b'Student',20,56,0.09,b'Web',0,0
b'Male',33,b'UK',b'Free',262,56,0.16,b'Desktop',41,0
b'Other',19,b'IN',b'Free',177,59,0.32,b'Web',48,0
b'Other',57,b'UK',b'Student',232,43,0.59,b'Web',0,1
b'Other',32,b'AU',b'Student',288,84,0.33,b'Desktop',0,0
b'Other',51,b'CA',b'Family',122,20,0.41,b'Web',0,1
b'Other',30,b'US',b'Premium',249,21,0.53,b'Mobile',0,0
b'Male',34,b'US',b'Student',177,22,0.18,b'Web',0,0
b'Male',57,b'CA',b'Family',59,19,0.25,b'Desktop',0,0
b'Female',51,b'AU',b'Free',79,61,0.11,b'Web',27,1
b'Other',22,b'CA',b'Family',30,39,0.33,b'Desktop',0,0
b'Female',29,b'UK',b'Premium',26,35,0.28,b'Desktop',0,1
b'Other',33,b'IN',b'Free',182,67,0.49,b'Web',31,0
b'Female',48,b'CA',b'Family',193,41,0.17,b'Desktop',0,0
b'Male',35,b'IN',b'Student',82,26,0.31,b'Mobile',0,1
b'Female',32,b'CA',b'Free',114,34,0.16,b'Web',16,0
b'Female',17,b'PK',b'Premium',92,65,0.16,b'Web',0,0
b'Other',56,b'UK',b'Free',265,50,0.05,b'Web',19,0
b'Male',53,b'IN',b'Family',45,77,0.55,b'Desktop',0,0
b'Other',42,b'UK',b'Family',177,60,0.04,b'Desktop',0,0
b'Other',19,b'FR',b'Free',16,48,0.06,b'Web',47,0
b'Male',18,b'FR',b'Student',238,42,0.51,b'Desktop',0,0
b'Male',49,b'PK',b'Family',290,21,0.53,b'Mobile',0,1
b'Other',24,b'DE',b'Premium',88,7,0.33,b'Mobile',0,0
b'Female',47,b'US',b'Premium',119,50,0.57,b'Mobile',0,1
b'Female',18,b'IN',b'Family',52,74,0.0,b'Web',0,1
b'Female',58,b'PK',b'Student',223,2,0.01,b'Desktop',0,0
b'Other',21,b'UK',b'Student',240,55,0.01,b'Desktop',0,1
b'Female',48,b'FR',b'Free',62,14,0.58,b'Desktop',10,0
b'Male',49,b'AU',b'Free',121,99,0.28,b'Mobile',47,0
b'Male',52,b'UK',b'Student',173,45,0.41,b'Web',0,0
b'Male',25,b'US',b'Student',56,91,0.08,b'Desktop',0,1
b'Other',32,b'UK',b'Free',113,95,0.06,b'Web',22,1
b'Male',44,b'US',b'Student',253,87,0.26,b'Desktop',0,0
b'Other',50,b'US',b'Free',205,25,0.13,b'Web',13,0
b'Female',58,b'FR',b'Student',20,46,0.49,b'Desktop',0,0
b'Male',16,b'AU',b'Family',240,31,0.5,b'Web',0,0
b'Other',47,b'IN',b'Premium',92,95,0.21,b'Web',0,0
b'Other',23,b'UK',b'Premium',288,82,0.39,b'Desktop',0,0
b'Other',43,b'US',b'Free',273,96,0.37,b'Mobile',41,0
b'Male',45,b'IN',b'Student',19,4,0.02,b'Web',0,1
b'Male',23,b'PK',b'Family',271,57,0.54,b'Desktop',0,0
b'Other',38,b'UK',b'Student',72,61,0.2,b'Web',0,0
b'Female',48,b'IN',b'Free',114,72,0.48,b'Web',44,1
b'Male',31,b'UK',b'Premium',283,73,0.17,b'Mobile',0,0
b'Other',56,b'IN',b'Free',245,92,0.28,b'Mobile',38,0
b'Female',47,b'US',b'Free',116,21,0.24,b'Web',46,0
b'Other',31,b'US',b'Free',126,22,0.15,b'Web',42,0
b'Other',59,b'CA',b'Student',114,13,0.01,b'Mobile',0,0
b'Male',45,b'IN',b'Free',31,47,0.22,b'Mobile',13,0
b'Male',53,b'IN',b'Free',57,90,0.5,b'Desktop',15,0
b'Other',34,b'UK',b'Free',272,30,0.46,b'Mobile',12,0
b'Male',53,b'AU',b'Student',264,70,0.23,b'Web',0,0
b'Other',53,b'CA',b'Premium',191,9,0.24,b'Mobile',0,1
b'Other',44,b'DE',b'Student',229,6,0.33,b'Desktop',0,0
b'Male',33,b'US',b'Free',74,67,0.15,b'Desktop',14,0
b'Female',51,b'IN',b'Premium',98,38,0.59,b'Web',0,0
b'Other',17,b'DE',b'Family',29,33,0.55,b'Desktop',0,1
b'Female',43,b'UK',b'Free',21,16,0.34,b'Desktop',38,0
b'Male',20,b'PK',b'Free',58,75,0.08,b'Web',47,0
b'Male',42,b'DE',b'Family',292,64,0.09,b'Web',0,0
b'Male',54,b'FR',b'Premium',49,13,0.04,b'Desktop',0,0
b'Male',41,b'DE',b'Premium',126,86,0.33,b'Web',0,1
b'Other',50,b'AU',b'Free',192,94,0.5,b'Mobile',44,0
b'Male',28,b'PK',b'Family',294,41,0.15,b'Desktop',0,0
b'Female',42,b'AU',b'Student',123,29,0.19,b'Desktop',0,0
b'Other',31,b'FR',b'Premium',139,16,0.13,b'Desktop',0,0
b'Male',34,b'AU',b'Premium',55,17,0.39,b'Web',0,0
b'Other',26,b'AU',b'Free',228,74,0.3,b'Web',40,0
b'Female',45,b'DE',b'Student',204,93,0.33,b'Desktop',0,0
b'Female',24,b'US',b'Premium',199,81,0.26,b'Web',0,0
b'Other',56,b'PK',b'Family',71,48,0.28,b'Web',0,0
b'Female',39,b'FR',b'Family',251,25,0.22,b'Mobile',0,1
b'Other',51,b'IN',b'Family',77,25,0.24,b'Desktop',0,0
b'Female',20,b'US',b'Free',23,15,0.12,b'Web',5,0
b'Other',19,b'IN',b'Student',30,19,0.26,b'Desktop',0,0
b'Other',30,b'PK',b'Family',114,49,0.3,b'Web',0,0
b'Other',43,b'PK',b'Free',48,78,0.36,b'Mobile',19,0
b'Other',44,b'AU',b'Student',33,12,0.41,b'Web',0,0
b'Female',59,b'DE',b'Premium',121,62,0.41,b'Desktop',0,1
b'Female',16,b'CA',b'Free',147,4,0.58,b'Web',47,0
b'Female',48,b'PK',b'Student',103,88,0.54,b'Desktop',0,0
b'Female',33,b'DE',b'Premium',222,10,0.27,b'Mobile',0,0
b'Male',45,b'PK',b'Family',58,41,0.17,b'Mobile',0,0
b'Other',27,b'PK',b'Family',297,30,0.07,b'Desktop',0,0
b'Male',17,b'DE',b'Free',117,83,0.26,b'Mobile',9,0
b'Other',49,b'FR',b'Premium',131,49,0.04,b'Mobile',0,0
b'Male',36,b'IN',b'Free',97,12,0.44,b'Desktop',32,0
b'Female',53,b'DE',b'Family',112,35,0.42,b'Web',0,1
b'Male',34,b'CA',b'Family',185,10,0.41,b'Mobile',0,1
b'Other',36,b'IN',b'Family',131,16,0.5,b'Desktop',0,0
b'Other',25,b'UK',b'Premium',56,53,0.12,b'Desktop',0,1
b'Female',43,b'FR',b'Student',64,53,0.4,b'Desktop',0,1
b'Male',42,b'AU',b'Family',160,91,0.27,b'Mobile',0,0
b'Other',26,b'IN',b'Family',134,98,0.18,b'Desktop',0,0
b'Male',16,b'UK',b'Premium',160,15,0.03,b'Desktop',0,0
b'Male',48,b'UK',b'Premium',47,46,0.2,b'Web',0,0
b'Male',53,b'US',b'Free',15,26,0.02,b'Mobile',29,1
b'Female',22,b'DE',b'Premium',291,58,0.12,b'Desktop',0,0
b'Other',19,b'UK',b'Free',75,21,0.24,b'Desktop',10,0
b'Female',52,b'FR',b'Premium',130,53,0.2,b'Desktop',0,0
b'Other',20,b'FR',b'Premium',96,50,0.49,b'Desktop',0,1
b'Other',18,b'CA',b'Student',284,1,0.13,b'Mobile',0,1
b'Other',40,b'FR',b'Student',173,56,0.39,b'Web',0,0
b'Other',40,b'PK',b'Family',238,43,0.01,b'Desktop',0,0
b'Other',38,b'PK',b'Free',52,14,0.49,b'Mobile',8,0
b'Other',51,b'PK',b'Student',212,97,0.29,b'Web',0,0
b'Male',36,b'IN',b'Premium',246,45,0.18,b'Mobile',0,0
b'Male',51,b'CA',b'Family',59,88,0.14,b'Mobile',0,1
b'Male',40,b'CA',b'Student',250,81,0.34,b'Web',0,0
b'Other',25,b'PK',b'Free',138,7,0.37,b'Mobile',9,0
b'Other',45,b'FR',b'Premium',75,4,0.17,b'Web',0,1
b'Other',30,b'DE',b'Premium',53,92,0.22,b'Mobile',0,0
b'Other',47,b'CA',b'Free',168,25,0.35,b'Web',6,1
b'Female',30,b'IN',b'Premium',109,76,0.41,b'Desktop',0,0
b'Female',46,b'UK',b'Free',22,63,0.36,b'Desktop',37,0
b'Female',59,b'FR',b'Student',188,85,0.55,b'Desktop',0,1
b'Other',41,b'FR',b'Family',12,41,0.41,b'Desktop',0,0
b'Male',55,b'AU',b'Free',62,20,0.57,b'Desktop',28,0
b'Female',30,b'AU',b'Free',278,11,0.27,b'Mobile',15,0
b'Male',59,b'FR',b'Family',34,85,0.3,b'Web',0,1
b'Other',26,b'US',b'Family',28,28,0.31,b'Desktop',0,1
b'Female',34,b'UK',b'Free',175,14,0.07,b'Desktop',48,0
b'Male',44,b'FR',b'Family',217,31,0.01,b'Web',0,0
b'Other',45,b'UK',b'Free',178,92,0.08,b'Web',16,1
b'Other',37,b'US',b'Family',135,47,0.42,b'Mobile',0,0
b'Other',24,b'IN',b'Premium',216,40,0.4,b'Web',0,0
b'Other',29,b'US',b'Family',203,93,0.26,b'Web',0,1
b'Male',23,b'DE',b'Student',69,14,0.04,b'Mobile',0,1
b'Male',28,b'FR',b'Premium',280,9,0.33,b'Mobile',0,0
b'Other',49,b'UK',b'Premium',200,91,0.47,b'Mobile',0,0
b'Female',39,b'US',b'Free',174,82,0.24,b'Web',17,0
b'Other',19,b'US',b'Student',192,1,0.17,b'Desktop',0,1
b'Male',43,b'FR',b'Student',65,91,0.09,b'Desktop',0,0
b'Other',55,b'IN',b'Free',39,91,0.29,b'Mobile',32,1
b'Male',20,b'IN',b'Family',108,90,0.56,b'Web',0,0
b'Female',32,b'UK',b'Free',114,25,0.28,b'Web',21,0
b'Other',48,b'AU',b'Premium',142,29,0.3,b'Mobile',0,0
b'Male',28,b'IN',b'Free',25,58,0.04,b'Web',32,0
b'Other',50,b'UK',b'Family',28,81,0.37,b'Mobile',0,1
b'Female',39,b'PK',b'Family',104,83,0.16,b'Mobile',0,0
b'Male',58,b'UK',b'Free',49,1,0.23,b'Web',45,0
b'Female',49,b'AU',b'Premium',213,85,0.15,b'Desktop',0,1
b'Female',21,b'DE',b'Premium',262,39,0.23,b'Web',0,0
b'Other',33,b'DE',b'Family',224,25,0.3,b'Mobile',0,0
b'Female',35,b'FR',b'Family',238,80,0.1,b'Web',0,0
b'Female',38,b'AU',b'Student',216,81,0.44,b'Mobile',0,1
b'Male',32,b'UK',b'Student',75,71,0.5,b'Desktop',0,1
b'Female',58,b'AU',b'Premium',275,13,0.59,b'Web',0,0
b'Female',24,b'CA',b'Student',13,27,0.5,b'Web',0,0
b'Other',33,b'CA',b'Student',37,87,0.29,b'Desktop',0,0
b'Other',42,b'AU',b'Family',126,5,0.35,b'Desktop',0,0
b'Other',23,b'UK',b'Student',50,61,0.42,b'Web',0,1
b'Male',27,b'PK',b'Family',195,3,0.27,b'Web',0,1
b'Other',27,b'FR',b'Free',145,57,0.36,b'Mobile',19,0
b'Female',48,b'AU',b'Family',48,11,0.5,b'Desktop',0,0
b'Male',46,b'CA',b'Family',290,60,0.42,b'Mobile',0,0
b'Male',20,b'DE',b'Student',215,9,0.0,b'Mobile',0,0
b'Female',57,b'UK',b'Family',267,95,0.32,b'Desktop',0,1
b'Other',45,b'CA',b'Premium',71,68,0.18,b'Desktop',0,1
b'Other',17,b'UK',b'Family',147,86,0.44,b'Desktop',0,0
b'Female',43,b'FR',b'Premium',252,68,0.13,b'Desktop',0,0
b'Female',54,b'PK',b'Student',253,68,0.46,b'Mobile',0,0
b'Female',55,b'US',b'Premium',157,35,0.19,b'Desktop',0,0
b'Male',18,b'US',b'Family',123,41,0.42,b'Web',0,0
b'Male',23,b'CA',b'Family',171,84,0.11,b'Mobile',0,0
b'Female',43,b'CA',b'Student',112,31,0.6,b'Desktop',0,0
b'Male',58,b'UK',b'Free',85,58,0.04,b'Web',30,1
b'Other',33,b'DE',b'Family',153,85,0.04,b'Web',0,0
b'Male',37,b'PK',b'Family',254,84,0.01,b'Desktop',0,0
b'Female',53,b'UK',b'Student',211,47,0.06,b'Web',0,1
b'Female',40,b'PK',b'Family',155,61,0.46,b'Mobile',0,1
b'Male',40,b'US',b'Free',124,76,0.34,b'Web',42,0
b'Female',18,b'UK',b'Student',120,23,0.45,b'Web',0,0
b'Other',25,b'PK',b'Free',122,82,0.27,b'Web',47,0
b'Male',59,b'UK',b'Free',135,63,0.08,b'Web',30,0
b'Male',25,b'CA',b'Free',24,29,0.29,b'Desktop',9,0
b'Male',40,b'PK',b'Free',84,6,0.32,b'Web',18,0
b'Other',35,b'CA',b'Premium',15,40,0.37,b'Mobile',0,1
b'Other',37,b'PK',b'Family',219,9,0.02,b'Desktop',0,0
b'Male',21,b'IN',b'Family',81,17,0.32,b'Web',0,0
b'Female',44,b'DE',b'Free',222,51,0.4,b'Web',17,0
b'Male',36,b'IN',b'Premium',165,45,0.46,b'Desktop',0,0
b'Male',57,b'CA',b'Student',130,7,0.08,b'Mobile',0,1
b'Male',30,b'DE',b'Family',175,84,0.04,b'Web',0,1
b'Female',30,b'UK',b'Student',299,61,0.53,b'Web',0,0
b'Female',49,b'FR',b'Student',38,13,0.16,b'Desktop',0,0
b'Other',19,b'PK',b'Family',12,83,0.2,b'Desktop',0,0
b'Male',20,b'UK',b'Free',61,1,0.27,b'Desktop',43,1
b'Other',19,b'AU',b'Family',219,58,0.22,b'Desktop',0,0
b'Other',20,b'AU',b'Free',120,46,0.0,b'Web',16,1
b'Female',59,b'DE',b'Premium',92,86,0.44,b'Desktop',0,0
b'Male',41,b'UK',b'Student',65,87,0.47,b'Web',0,1
b'Other',46,b'FR',b'Student',271,13,0.48,b'Web',0,0
b'Other',26,b'UK',b'Family',270,4,0.15,b'Web',0,1
b'Female',51,b'DE',b'Premium',180,64,0.59,b'Desktop',0,0
b'Other',46,b'AU',b'Free',154,95,0.21,b'Mobile',37,0
b'Male',16,b'DE',b'Free',76,30,0.58,b'Web',6,1
b'Male',27,b'UK',b'Premium',36,57,0.39,b'Mobile',0,0
b'Other',59,b'US',b'Premium',79,24,0.28,b'Mobile',0,0
b'Other',58,b'FR',b'Family',238,74,0.2,b'Desktop',0,1
b'Female',57,b'IN',b'Family',64,71,0.03,b'Desktop',0,0
b'Female',30,b'PK',b'Premium',258,50,0.11,b'Mobile',0,1
b'Other',24,b'DE',b'Family',228,72,0.38,b'Web',0,0
b'Female',51,b'DE',b'Free',43,4,0.08,b'Web',41,0
b'Female',50,b'AU',b'Free',162,40,0.24,b'Web',11,0
b'Other',33,b'IN',b'Family',144,66,0.05,b'Desktop',0,0
b'Female',31,b'US',b'Family',74,78,0.39,b'Desktop',0,1
b'Male',28,b'DE',b'Student',213,48,0.22,b'Desktop',0,1
b'Female',47,b'UK',b'Family',108,56,0.28,b'Web',0,0
b'Male',23,b'FR',b'Free',127,95,0.27,b'Mobile',16,0
b'Male',59,b'FR',b'Free',295,8,0.41,b'Web',47,1
b'Female',19,b'PK',b'Student',71,50,0.27,b'Desktop',0,0
b'Male',35,b'UK',b'Premium',156,44,0.56,b'Mobile',0,0
b'Female',44,b'IN',b'Student',35,64,0.39,b'Mobile',0,0
b'Female',36,b'UK',b'Student',149,21,0.26,b'Web',0,0
b'Female',52,b'PK',b'Student',160,46,0.3,b'Mobile',0,0
b'Male',48,b'UK',b'Student',190,26,0.51,b'Web',0,1
b'Other',56,b'CA',b'Premium',37,9,0.29,b'Desktop',0,0
b'Female',20,b'PK',b'Free',48,76,0.17,b'Mobile',13,0
b'Female',57,b'AU',b'Family',148,96,0.17,b'Desktop',0,0
b'Female',17,b'DE',b'Premium',156,23,0.03,b'Desktop',0,0
b'Male',40,b'US',b'Premium',171,45,0.42,b'Web',0,0
b'Male',54,b'PK',b'Family',276,39,0.16,b'Web',0,1
b'Other',38,b'CA',b'Family',178,96,0.07,b'Web',0,0
b'Female',30,b'UK',b'Free',193,66,0.57,b'Desktop',43,1
b'Female',36,b'DE',b'Free',68,20,0.47,b'Web',17,0
b'Male',47,b'PK',b'Free',237,74,0.5,b'Mobile',48,1
b'Female',39,b'DE',b'Student',54,20,0.19,b'Desktop',0,0
b'Female',16,b'AU',b'Family',29,67,0.11,b'Mobile',0,1
b'Other',48,b'PK',b'Premium',265,61,0.05,b'Mobile',0,0
b'Male',59,b'PK',b'Student',138,72,0.2,b'Mobile',0,0
b'Female',58,b'UK',b'Premium',165,21,0.02,b'Mobile',0,0
b'Other',41,b'CA',b'Family',135,12,0.32,b'Web',0,0
b'Female',41,b'UK',b'Free',156,9,0.31,b'Mobile',25,0
b'Other',49,b'UK',b'Family',289,88,0.32,b'Web',0,0
b'Male',36,b'FR',b'Free',205,33,0.25,b'Web',46,1
b'Male',58,b'US',b'Student',158,66,0.04,b'Desktop',0,0
b'Male',47,b'FR',b'Student',150,52,0.03,b'Web',0,0
b'Male',42,b'DE',b'Student',83,12,0.04,b'Desktop',0,0
b'Other',27,b'PK',b'Free',216,49,0.05,b'Mobile',31,0
b'Female',34,b'PK',b'Premium',99,78,0.43,b'Desktop',0,0
b'Male',36,b'AU',b'Family',171,55,0.15,b'Mobile',0,1
b'Other',18,b'CA',b'Student',126,15,0.08,b'Web',0,0
b'Female',39,b'DE',b'Premium',133,52,0.57,b'Web',0,0
b'Female',56,b'AU',b'Student',289,29,0.13,b'Desktop',0,0
b'Male',21,b'US',b'Free',215,30,0.55,b'Mobile',10,0
b'Male',50,b'CA',b'Premium',90,51,0.1,b'Desktop',0,1
b'Female',51,b'DE',b'Student',208,89,0.11,b'Mobile',0,1
b'Female',59,b'AU',b'Free',88,32,0.1,b'Mobile',22,0
b'Female',17,b'US',b'Free',18,82,0.02,b'Mobile',38,1
b'Female',58,b'AU',b'Student',10,5,0.12,b'Desktop',0,0
b'Other',40,b'FR',b'Student',232,43,0.54,b'Web',0,1
b'Female',28,b'US',b'Free',110,26,0.31,b'Mobile',40,1
b'Female',55,b'US',b'Premium',147,98,0.08,b'Desktop',0,1
b'Other',17,b'AU',b'Student',48,51,0.07,b'Desktop',0,0
b'Other',23,b'PK',b'Premium',254,46,0.49,b'Web',0,0
b'Female',16,b'PK',b'Student',268,16,0.33,b'Desktop',0,1
b'Male',55,b'UK',b'Family',220,54,0.31,b'Web',0,1
b'Male',39,b'FR',b'Free',299,56,0.24,b'Web',15,0
b'Male',48,b'CA',b'Premium',252,33,0.36,b'Mobile',0,0
b'Male',35,b'IN',b'Family',75,92,0.38,b'Desktop',0,1
b'Female',20,b'DE',b'Student',62,94,0.52,b'Desktop',0,1
b'Male',44,b'CA',b'Premium',86,4,0.43,b'Desktop',0,0
b'Female',24,b'IN',b'Premium',128,30,0.11,b'Desktop',0,0
b'Other',59,b'PK',b'Free',68,17,0.5,b'Desktop',38,0
b'Male',23,b'IN',b'Family',74,59,0.16,b'Mobile',0,0
b'Female',49,b'CA',b'Family',170,45,0.21,b'Desktop',0,0
b'Female',39,b'AU',b'Premium',266,28,0.4,b'Desktop',0,0
b'Other',58,b'IN',b'Premium',69,27,0.23,b'Mobile',0,0
b'Other',31,b'IN',b'Premium',125,56,0.21,b'Mobile',0,0
b'Female',25,b'PK',b'Student',60,31,0.29,b'Web',0,0
b'Female',56,b'PK',b'Premium',202,82,0.41,b'Desktop',0,0
b'Male',17,b'PK',b'Family',227,65,0.48,b'Mobile',0,0
b'Male',34,b'FR',b'Family',80,62,0.08,b'Mobile',0,1
b'Male',51,b'IN',b'Free',176,9,0.09,b'Web',39,0
b'Female',43,b'AU',b'Free',218,77,0.14,b'Desktop',35,1
b'Female',28,b'AU',b'Premium',241,47,0.28,b'Web',0,0
b'Male',38,b'US',b'Free',16,50,0.48,b'Mobile',20,1
b'Male',28,b'CA',b'Family',217,47,0.36,b'Web',0,0
b'Other',44,b'US',b'Premium',293,39,0.48,b'Desktop',0,0
b'Male',42,b'DE',b'Family',59,52,0.3,b'Web',0,1
b'Female',49,b'PK',b'Student',99,11,0.12,b'Web',0,0
b'Other',27,b'AU',b'Free',204,23,0.49,b'Mobile',8,1
b'Male',54,b'UK',b'Premium',203,97,0.08,b'Desktop',0,0
b'Female',51,b'CA',b'Premium',145,30,0.42,b'Web',0,0
b'Other',45,b'DE',b'Family',272,14,0.31,b'Mobile',0,1
b'Other',21,b'PK',b'Free',141,26,0.43,b'Mobile',36,1
b'Female',37,b'UK',b'Family',222,15,0.02,b'Desktop',0,0
b'Male',27,b'IN',b'Premium',165,35,0.58,b'Web',0,0
b'Female',28,b'CA',b'Free',215,35,0.06,b'Mobile',19,0
b'Male',22,b'PK',b'Student',111,48,0.01,b'Web',0,0
b'Female',49,b'UK',b'Student',55,40,0.44,b'Web',0,0
b'Female',16,b'DE',b'Student',184,83,0.14,b'Mobile',0,1
b'Male',31,b'PK',b'Free',56,56,0.14,b'Mobile',20,0
b'Male',28,b'DE',b'Family',52,21,0.09,b'Web',0,1
b'Female',48,b'AU',b'Free',292,23,0.45,b'Web',39,0
b'Other',45,b'PK',b'Premium',155,7,0.27,b'Web',0,0
b'Male',18,b'DE',b'Student',274,43,0.49,b'Desktop',0,0
b'Other',54,b'PK',b'Premium',299,64,0.19,b'Desktop',0,0
b'Other',35,b'CA',b'Free',262,54,0.32,b'Web',19,0
b'Male',46,b'UK',b'Premium',224,27,0.16,b'Mobile',0,0
b'Other',24,b'US',b'Student',283,8,0.56,b'Desktop',0,0
b'Female',41,b'DE',b'Premium',220,87,0.19,b'Mobile',0,0
b'Female',39,b'UK',b'Student',95,91,0.16,b'Desktop',0,0
b'Male',41,b'PK',b'Student',64,38,0.54,b'Web',0,0
b'Male',40,b'PK',b'Family',145,99,0.1,b'Desktop',0,0
b'Male',40,b'DE',b'Student',25,25,0.41,b'Web',0,0
b'Other',30,b'PK',b'Student',25,62,0.23,b'Web',0,0
b'Male',18,b'UK',b'Family',137,72,0.15,b'Mobile',0,0
b'Male',52,b'CA',b'Family',59,79,0.48,b'Mobile',0,1
b'Female',56,b'AU',b'Student',236,65,0.58,b'Desktop',0,0
b'Male',57,b'FR',b'Free',158,51,0.2,b'Desktop',42,1
b'Other',36,b'UK',b'Family',135,1,0.04,b'Mobile',0,0
b'Male',47,b'CA',b'Free',99,63,0.08,b'Web',31,0
b'Female',37,b'UK',b'Free',138,98,0.54,b'Web',17,1
b'Male',48,b'DE',b'Premium',107,9,0.04,b'Mobile',0,0
b'Male',53,b'UK',b'Student',196,3,0.07,b'Mobile',0,0
b'Female',17,b'CA',b'Premium',151,53,0.25,b'Web',0,0
b'Other',54,b'CA',b'Free',218,76,0.41,b'Mobile',49,0
b'Other',55,b'US',b'Student',33,93,0.09,b'Mobile',0,0
b'Male',35,b'UK',b'Premium',138,31,0.26,b'Web',0,0
b'Male',37,b'UK',b'Premium',221,65,0.01,b'Mobile',0,0
b'Male',34,b'DE',b'Premium',234,7,0.01,b'Web',0,0
b'Other',33,b'AU',b'Free',236,56,0.17,b'Web',19,0
b'Female',55,b'IN',b'Free',242,14,0.04,b'Desktop',17,0
b'Male',24,b'PK',b'Student',118,60,0.51,b'Mobile',0,1
b'Female',35,b'UK',b'Student',98,45,0.14,b'Web',0,0
b'Male',41,b'DE',b'Student',108,74,0.36,b'Web',0,1
b'Other',51,b'IN',b'Student',198,41,0.47,b'Mobile',0,1
b'Female',16,b'FR',b'Premium',148,76,0.5,b'Desktop',0,0
b'Male',45,b'DE',b'Student',198,4,0.15,b'Desktop',0,0
b'Other',34,b'AU',b'Family',245,20,0.12,b'Desktop',0,0
b'Female',48,b'IN',b'Free',272,96,0.34,b'Desktop',46,0
b'Female',49,b'CA',b'Student',24,25,0.2,b'Desktop',0,0
b'Male',46,b'IN',b'Premium',291,29,0.03,b'Web',0,0
b'Male',35,b'FR',b'Premium',244,42,0.48,b'Desktop',0,0
b'Female',18,b'DE',b'Student',29,5,0.01,b'Web',0,0
b'Female',36,b'US',b'Free',189,30,0.53,b'Desktop',20,0
b'Female',58,b'UK',b'Free',237,52,0.19,b'Web',19,0
b'Female',24,b'DE',b'Free',246,51,0.37,b'Mobile',30,0
b'Female',46,b'IN',b'Free',213,44,0.35,b'Mobile',32,0
b'Other',35,b'UK',b'Free',182,38,0.53,b'Web',40,0
b'Female',34,b'DE',b'Free',16,46,0.01,b'Web',47,0
b'Male',18,b'FR',b'Family',294,3,0.44,b'Web',0,0
b'Female',39,b'US',b'Free',140,54,0.16,b'Desktop',33,1
b'Female',33,b'FR',b'Free',110,11,0.52,b'Desktop',19,0
b'Female',29,b'UK',b'Free',93,99,0.25,b'Mobile',47,1
b'Male',41,b'IN',b'Premium',221,64,0.35,b'Web',0,1
b'Female',35,b'UK',b'Premium',142,1,0.59,b'Desktop',0,1
b'Male',51,b'CA',b'Student',72,43,0.38,b'Mobile',0,0
b'Male',45,b'CA',b'Student',256,50,0.21,b'Mobile',0,0
b'Female',17,b'AU',b'Free',66,25,0.52,b'Desktop',18,0
b'Male',29,b'UK',b'Premium',81,21,0.19,b'Mobile',0,0
b'Female',30,b'DE',b'Student',37,79,0.53,b'Mobile',0,0
b'Male',52,b'US',b'Premium',92,60,0.55,b'Mobile',0,1
b'Female',53,b'US',b'Family',32,6,0.19,b'Web',0,1
b'Female',34,b'DE',b'Student',175,8,0.01,b'Desktop',0,0
b'Male',32,b'DE',b'Family',106,44,0.58,b'Mobile',0,0
b'Male',58,b'FR',b'Premium',154,28,0.19,b'Web',0,1
b'Other',23,b'IN',b'Premium',210,66,0.01,b'Mobile',0,0
b'Male',16,b'DE',b'Family',226,78,0.38,b'Web',0,0
b'Other',57,b'DE',b'Student',78,21,0.08,b'Web',0,0
b'Female',25,b'FR',b'Free',220,89,0.56,b'Web',33,1
